Start Date,End Date,Duration,Magnitude
[yyyy-mm-dd hh:mm:ss],[yyyy-mm-dd hh:mm:ss],[days],[mm]
2002-12-19 00:00:00,2002-12-19 00:00:00,1,0.003064477
2002-12-21 00:00:00,2002-12-22 00:00:00,2,1.101005517
2002-12-24 00:00:00,2002-12-30 00:00:00,7,50.280663047
2003-01-02 00:00:00,2003-01-06 00:00:00,5,0.933346741
2003-01-13 00:00:00,2003-01-13 00:00:00,1,0.199084321
2003-01-16 00:00:00,2003-01-16 00:00:00,1,0.012661314
2003-01-22 00:00:00,2003-01-24 00:00:00,3,0.7332980490000001
2003-02-01 00:00:00,2003-02-12 00:00:00,12,60.035076854
2003-02-14 00:00:00,2003-02-15 00:00:00,2,4.970547598
2003-02-18 00:00:00,2003-03-03 00:00:00,14,138.04754309900002
2003-03-05 00:00:00,2003-03-09 00:00:00,5,1.0575846699999998
2003-03-11 00:00:00,2003-03-15 00:00:00,5,15.07433449
2003-03-17 00:00:00,2003-04-08 00:00:00,23,53.580130297
2003-04-10 00:00:00,2003-04-15 00:00:00,6,7.816453255000001
2003-04-17 00:00:00,2003-04-18 00:00:00,2,0.13724268
2003-04-23 00:00:00,2003-04-30 00:00:00,8,20.204341438000004
2003-05-02 00:00:00,2003-05-03 00:00:00,2,26.222591436
2003-05-06 00:00:00,2003-05-09 00:00:00,4,1.103221958
2003-05-13 00:00:00,2003-05-16 00:00:00,4,6.674238239
2003-05-20 00:00:00,2003-05-20 00:00:00,1,0.050843179
2003-05-22 00:00:00,2003-05-22 00:00:00,1,0.000897125
2003-05-28 00:00:00,2003-06-06 00:00:00,10,49.80443230699999
2003-06-10 00:00:00,2003-06-10 00:00:00,1,0.06988026
2003-06-12 00:00:00,2003-06-14 00:00:00,3,0.052682836
2003-06-18 00:00:00,2003-06-18 00:00:00,1,0.005247962
2003-06-21 00:00:00,2003-06-22 00:00:00,2,1.7842950439999998
2003-06-25 00:00:00,2003-06-28 00:00:00,4,5.010322012
2003-06-30 00:00:00,2003-07-04 00:00:00,5,8.046379258
2003-07-06 00:00:00,2003-07-08 00:00:00,3,0.022911357
2003-07-10 00:00:00,2003-07-19 00:00:00,10,9.380219157000003
2003-07-21 00:00:00,2003-07-25 00:00:00,5,2.917975879
2003-08-06 00:00:00,2003-08-06 00:00:00,1,0.004839537
2003-08-08 00:00:00,2003-08-10 00:00:00,3,12.106044739
2003-08-14 00:00:00,2003-08-19 00:00:00,6,10.652651145
2003-08-22 00:00:00,2003-08-25 00:00:00,4,6.472129629000001
2003-08-29 00:00:00,2003-08-30 00:00:00,2,0.07796125500000001
2003-09-01 00:00:00,2003-09-01 00:00:00,1,0.847334908
2003-09-27 00:00:00,2003-09-27 00:00:00,1,3.746390794
2003-10-01 00:00:00,2003-10-11 00:00:00,11,56.93280153800001
2003-10-13 00:00:00,2003-10-13 00:00:00,1,0.028276292
2003-10-17 00:00:00,2003-10-21 00:00:00,5,13.071482319
2003-10-23 00:00:00,2003-10-29 00:00:00,7,17.672766418000002
2003-11-01 00:00:00,2003-11-01 00:00:00,1,8.579120225
2003-11-08 00:00:00,2003-11-11 00:00:00,4,1.2792534020000002
2003-11-13 00:00:00,2003-11-14 00:00:00,2,0.213201177
2003-11-18 00:00:00,2003-11-20 00:00:00,3,0.26484302299999996
2003-11-22 00:00:00,2003-11-24 00:00:00,3,8.869318837
2003-11-26 00:00:00,2003-11-26 00:00:00,1,0.005531753
2003-11-28 00:00:00,2003-11-28 00:00:00,1,4.78e-07
2003-12-03 00:00:00,2003-12-10 00:00:00,8,79.22463514
2003-12-13 00:00:00,2003-12-17 00:00:00,5,22.75953465
2003-12-24 00:00:00,2003-12-24 00:00:00,1,0.318485994
2003-12-26 00:00:00,2003-12-29 00:00:00,4,13.682568444
2003-12-31 00:00:00,2003-12-31 00:00:00,1,0.000664171
2004-01-03 00:00:00,2004-01-06 00:00:00,4,11.531253682
2004-01-08 00:00:00,2004-01-22 00:00:00,15,163.245742768
2004-01-25 00:00:00,2004-01-31 00:00:00,7,56.19220809
2004-02-03 00:00:00,2004-02-06 00:00:00,4,54.479588259
2004-02-09 00:00:00,2004-02-10 00:00:00,2,0.041686568
2004-02-13 00:00:00,2004-02-13 00:00:00,1,0.00072864
2004-02-16 00:00:00,2004-02-17 00:00:00,2,2.094279745
2004-02-21 00:00:00,2004-02-21 00:00:00,1,0.018608752
2004-02-23 00:00:00,2004-02-27 00:00:00,5,61.73135528600001
2004-03-03 00:00:00,2004-03-09 00:00:00,7,77.79547608499999
2004-03-11 00:00:00,2004-03-24 00:00:00,14,21.967876009
2004-03-28 00:00:00,2004-04-01 00:00:00,5,0.348659173
2004-04-03 00:00:00,2004-04-08 00:00:00,6,6.634205092000001
2004-04-10 00:00:00,2004-04-10 00:00:00,1,0.157579281
2004-04-12 00:00:00,2004-04-12 00:00:00,1,0.005247962
2004-04-17 00:00:00,2004-04-23 00:00:00,7,10.436303857999999
2004-04-27 00:00:00,2004-05-01 00:00:00,5,25.880028166
2004-05-04 00:00:00,2004-05-04 00:00:00,1,0.005247962
2004-05-06 00:00:00,2004-05-11 00:00:00,6,11.570390181
2004-05-24 00:00:00,2004-05-27 00:00:00,4,4.630418723
2004-05-30 00:00:00,2004-06-11 00:00:00,13,4.079750013000001
2004-06-15 00:00:00,2004-06-15 00:00:00,1,0.003824154
2004-06-20 00:00:00,2004-06-20 00:00:00,1,0.000162219
2004-06-25 00:00:00,2004-06-25 00:00:00,1,0.004536947
2004-06-27 00:00:00,2004-06-27 00:00:00,1,5.4e-05
2004-07-04 00:00:00,2004-07-04 00:00:00,1,0.005159401
2004-07-10 00:00:00,2004-07-13 00:00:00,4,1.710059106
2004-07-17 00:00:00,2004-07-21 00:00:00,5,0.07024925800000001
2004-07-27 00:00:00,2004-07-29 00:00:00,3,2.759467658
2004-07-31 00:00:00,2004-07-31 00:00:00,1,0.181594779
2004-08-03 00:00:00,2004-08-04 00:00:00,2,2.379888658
2004-08-18 00:00:00,2004-08-19 00:00:00,2,6.120171838
2004-08-29 00:00:00,2004-08-29 00:00:00,1,0.553966009
2004-08-31 00:00:00,2004-09-02 00:00:00,3,14.817176646000002
2004-09-04 00:00:00,2004-09-14 00:00:00,11,7.580608668
2004-09-20 00:00:00,2004-09-20 00:00:00,1,0.276000315
2004-09-23 00:00:00,2004-09-23 00:00:00,1,0.005247962
2004-09-25 00:00:00,2004-09-25 00:00:00,1,0.020898927
2004-09-29 00:00:00,2004-09-29 00:00:00,1,0.796631928
2004-10-02 00:00:00,2004-10-02 00:00:00,1,1.885894015
2004-10-06 00:00:00,2004-10-06 00:00:00,1,0.235525032
2004-10-17 00:00:00,2004-10-22 00:00:00,6,39.617259981
2004-10-25 00:00:00,2004-10-28 00:00:00,4,1.229702143
2004-10-30 00:00:00,2004-10-31 00:00:00,2,0.243345057
2004-11-04 00:00:00,2004-11-12 00:00:00,9,102.543584606
2004-11-16 00:00:00,2004-11-23 00:00:00,8,26.392082351
2004-11-26 00:00:00,2004-11-27 00:00:00,2,0.026796665
2004-11-29 00:00:00,2004-11-29 00:00:00,1,0.005247962
2004-12-03 00:00:00,2004-12-14 00:00:00,12,93.434979164
2004-12-16 00:00:00,2004-12-18 00:00:00,3,0.6476365749999999
2004-12-21 00:00:00,2004-12-29 00:00:00,9,34.30581040599999
2005-01-05 00:00:00,2005-01-07 00:00:00,3,25.998068614999998
2005-01-09 00:00:00,2005-01-10 00:00:00,2,0.030333275
2005-01-13 00:00:00,2005-01-13 00:00:00,1,0.000162219
2005-01-15 00:00:00,2005-01-20 00:00:00,6,25.650428409
2005-01-22 00:00:00,2005-01-28 00:00:00,7,59.502799769999996
2005-01-30 00:00:00,2005-02-03 00:00:00,5,11.115011004
2005-02-09 00:00:00,2005-02-11 00:00:00,3,3.237433322
2005-02-14 00:00:00,2005-02-16 00:00:00,3,0.477854188
2005-02-18 00:00:00,2005-02-19 00:00:00,2,0.160832587
2005-02-21 00:00:00,2005-02-23 00:00:00,3,0.23510258299999998
2005-02-25 00:00:00,2005-02-26 00:00:00,2,1.99444246
2005-02-28 00:00:00,2005-03-01 00:00:00,2,0.041341166
2005-03-03 00:00:00,2005-03-03 00:00:00,1,0.030253943
2005-03-06 00:00:00,2005-03-11 00:00:00,6,9.123883562
2005-03-13 00:00:00,2005-03-16 00:00:00,4,0.15473093200000002
2005-03-18 00:00:00,2005-03-22 00:00:00,5,5.676836133999999
2005-03-25 00:00:00,2005-03-27 00:00:00,3,1.2226485
2005-03-29 00:00:00,2005-04-01 00:00:00,4,2.5940483609999996
2005-04-03 00:00:00,2005-04-03 00:00:00,1,0.001389311
2005-04-05 00:00:00,2005-04-16 00:00:00,12,10.458052299
2005-04-18 00:00:00,2005-04-18 00:00:00,1,0.026563286
2005-04-20 00:00:00,2005-04-29 00:00:00,10,8.209844004999999
2005-05-02 00:00:00,2005-05-14 00:00:00,13,39.393201004999995
2005-05-18 00:00:00,2005-05-21 00:00:00,4,4.002691142
2005-05-23 00:00:00,2005-05-23 00:00:00,1,0.006180808
2005-05-26 00:00:00,2005-05-27 00:00:00,2,0.72637642
2005-06-01 00:00:00,2005-06-06 00:00:00,6,0.530139218
2005-06-08 00:00:00,2005-06-16 00:00:00,9,25.380007688
2005-06-19 00:00:00,2005-06-22 00:00:00,4,32.501260752
2005-06-24 00:00:00,2005-06-24 00:00:00,1,0.043720719
2005-06-26 00:00:00,2005-07-03 00:00:00,8,37.298971757000004
2005-07-05 00:00:00,2005-07-10 00:00:00,6,0.205123979
2005-07-12 00:00:00,2005-07-15 00:00:00,4,1.1846410349999998
2005-07-19 00:00:00,2005-07-26 00:00:00,8,4.031219507
2005-08-02 00:00:00,2005-08-03 00:00:00,2,0.013763425
2005-08-05 00:00:00,2005-08-05 00:00:00,1,3.233765895
2005-08-10 00:00:00,2005-08-10 00:00:00,1,2.27e-05
2005-08-12 00:00:00,2005-08-14 00:00:00,3,1.3847363009999998
2005-08-29 00:00:00,2005-08-31 00:00:00,3,2.364902711
2005-09-02 00:00:00,2005-09-02 00:00:00,1,0.005247962
2005-09-05 00:00:00,2005-09-06 00:00:00,2,2.972850537
2005-09-11 00:00:00,2005-09-12 00:00:00,2,10.329306389
2005-09-17 00:00:00,2005-09-17 00:00:00,1,6.648219369
2005-09-26 00:00:00,2005-10-02 00:00:00,7,15.320502933000002
2005-10-14 00:00:00,2005-10-29 00:00:00,16,130.005969957
2005-10-31 00:00:00,2005-10-31 00:00:00,1,0.036990164
2005-11-02 00:00:00,2005-11-07 00:00:00,6,23.10277612
2005-11-10 00:00:00,2005-11-11 00:00:00,2,3.093870834
2005-11-13 00:00:00,2005-11-16 00:00:00,4,19.553666572
2005-11-21 00:00:00,2005-12-03 00:00:00,13,93.564050129
2005-12-08 00:00:00,2005-12-10 00:00:00,3,14.675172184000001
2005-12-14 00:00:00,2005-12-15 00:00:00,2,1.201786583
2005-12-17 00:00:00,2005-12-19 00:00:00,3,16.417926748
2005-12-26 00:00:00,2005-12-30 00:00:00,5,15.478926298
2006-01-02 00:00:00,2006-01-13 00:00:00,12,82.40776647099999
2006-01-16 00:00:00,2006-01-30 00:00:00,15,24.222943254000004
2006-02-04 00:00:00,2006-02-08 00:00:00,5,0.577666819
2006-02-11 00:00:00,2006-03-09 00:00:00,27,78.077473861
2006-03-11 00:00:00,2006-03-14 00:00:00,4,0.642764916
2006-03-21 00:00:00,2006-03-25 00:00:00,5,7.4481232109999995
2006-03-27 00:00:00,2006-03-27 00:00:00,1,0.001597239
2006-03-30 00:00:00,2006-04-01 00:00:00,3,9.013569977
2006-04-04 00:00:00,2006-04-07 00:00:00,4,3.418114537
2006-04-14 00:00:00,2006-04-14 00:00:00,1,0.01844656
2006-04-16 00:00:00,2006-04-17 00:00:00,2,0.122699749
2006-04-20 00:00:00,2006-04-20 00:00:00,1,0.00595956
2006-04-23 00:00:00,2006-04-25 00:00:00,3,0.012756491000000002
2006-04-30 00:00:00,2006-05-01 00:00:00,2,3.601044194
2006-05-10 00:00:00,2006-05-10 00:00:00,1,0.012021572
2006-05-15 00:00:00,2006-05-20 00:00:00,6,1.4710581559999996
2006-05-23 00:00:00,2006-05-24 00:00:00,2,5.072753614
2006-05-29 00:00:00,2006-05-29 00:00:00,1,1.583365409
2006-06-07 00:00:00,2006-06-12 00:00:00,6,9.858675953
2006-06-14 00:00:00,2006-06-16 00:00:00,3,0.023451912
2006-06-18 00:00:00,2006-06-27 00:00:00,10,2.7976739000000004
2006-06-29 00:00:00,2006-06-30 00:00:00,2,0.259166002
2006-07-03 00:00:00,2006-07-04 00:00:00,2,0.131709435
2006-07-14 00:00:00,2006-07-20 00:00:00,7,8.278459082000001
2006-07-22 00:00:00,2006-07-29 00:00:00,8,34.157867235
2006-08-01 00:00:00,2006-08-01 00:00:00,1,1.330453147
2006-08-06 00:00:00,2006-08-06 00:00:00,1,0.096410471
2006-08-22 00:00:00,2006-08-22 00:00:00,1,0.012686788
2006-08-26 00:00:00,2006-08-26 00:00:00,1,0.005247962
2006-08-28 00:00:00,2006-09-02 00:00:00,6,29.200720354
2006-09-04 00:00:00,2006-09-07 00:00:00,4,0.313021443
2006-09-10 00:00:00,2006-09-19 00:00:00,10,39.234387802
2006-09-26 00:00:00,2006-09-29 00:00:00,4,9.739362256999998
2006-10-02 00:00:00,2006-10-02 00:00:00,1,0.000171709
2006-10-10 00:00:00,2006-10-12 00:00:00,3,0.289618495
2006-10-17 00:00:00,2006-10-18 00:00:00,2,0.443054533
2006-10-20 00:00:00,2006-10-22 00:00:00,3,15.456473178000001
2006-10-28 00:00:00,2006-10-28 00:00:00,1,0.008387012
2006-10-31 00:00:00,2006-11-16 00:00:00,17,49.602514202
2006-11-30 00:00:00,2006-12-05 00:00:00,6,10.273609179
2006-12-08 00:00:00,2006-12-10 00:00:00,3,0.15017223200000002
2006-12-12 00:00:00,2006-12-14 00:00:00,3,10.295867751
2006-12-16 00:00:00,2006-12-17 00:00:00,2,40.21142433
2006-12-22 00:00:00,2006-12-23 00:00:00,2,0.079207637
2006-12-26 00:00:00,2006-12-30 00:00:00,5,32.957150544
2007-01-02 00:00:00,2007-01-06 00:00:00,5,10.058481259
2007-01-09 00:00:00,2007-01-14 00:00:00,6,1.634909207
2007-01-16 00:00:00,2007-01-19 00:00:00,4,1.940895624
2007-01-23 00:00:00,2007-01-27 00:00:00,5,38.531005830000005
2007-01-30 00:00:00,2007-01-31 00:00:00,2,5.139207368999999
2007-02-02 00:00:00,2007-02-04 00:00:00,3,3.2218483169999996
2007-02-09 00:00:00,2007-02-09 00:00:00,1,0.004644423
2007-02-11 00:00:00,2007-02-26 00:00:00,16,37.727210422000006
2007-02-28 00:00:00,2007-03-03 00:00:00,4,2.648490559
2007-03-05 00:00:00,2007-03-11 00:00:00,7,37.843686167
2007-03-14 00:00:00,2007-03-15 00:00:00,2,0.026791263000000003
2007-03-20 00:00:00,2007-03-20 00:00:00,1,0.000247243
2007-03-22 00:00:00,2007-03-26 00:00:00,5,10.650365169
2007-03-29 00:00:00,2007-03-29 00:00:00,1,0.000171709
2007-04-02 00:00:00,2007-04-03 00:00:00,2,0.090932332
2007-04-07 00:00:00,2007-04-07 00:00:00,1,1.508920136
2007-04-09 00:00:00,2007-04-10 00:00:00,2,0.048797744000000004
2007-04-13 00:00:00,2007-04-13 00:00:00,1,0.002758128
2007-04-17 00:00:00,2007-04-17 00:00:00,1,0.043114859
2007-04-21 00:00:00,2007-04-24 00:00:00,4,3.994551641
2007-04-26 00:00:00,2007-04-27 00:00:00,2,3.683370515
2007-04-29 00:00:00,2007-04-29 00:00:00,1,5.659732101
2007-05-01 00:00:00,2007-05-01 00:00:00,1,0.36768144
2007-05-05 00:00:00,2007-05-05 00:00:00,1,0.01195551
2007-05-08 00:00:00,2007-05-19 00:00:00,12,3.433878074999999
2007-05-21 00:00:00,2007-05-22 00:00:00,2,11.404436535
2007-05-26 00:00:00,2007-06-11 00:00:00,17,69.095871827
2007-06-18 00:00:00,2007-06-19 00:00:00,2,0.299652077
2007-06-21 00:00:00,2007-06-21 00:00:00,1,0.004239564
2007-06-23 00:00:00,2007-07-01 00:00:00,9,45.113087306999994
2007-07-09 00:00:00,2007-07-09 00:00:00,1,0.005803079
2007-07-11 00:00:00,2007-07-11 00:00:00,1,0.003219143
2007-07-14 00:00:00,2007-07-15 00:00:00,2,0.838229023
2007-07-23 00:00:00,2007-07-25 00:00:00,3,0.171622795
2007-08-15 00:00:00,2007-08-17 00:00:00,3,0.790803928
2007-08-19 00:00:00,2007-08-27 00:00:00,9,85.50519894499999
2007-08-31 00:00:00,2007-09-03 00:00:00,4,0.014848218
2007-09-05 00:00:00,2007-09-08 00:00:00,4,30.944470673999998
2007-09-11 00:00:00,2007-09-12 00:00:00,2,0.367309027
2007-09-16 00:00:00,2007-09-17 00:00:00,2,1.12238249
2007-09-19 00:00:00,2007-09-20 00:00:00,2,0.268251743
2007-09-23 00:00:00,2007-09-23 00:00:00,1,1.831758373
2007-09-27 00:00:00,2007-09-28 00:00:00,2,2.8981638839999997
2007-10-02 00:00:00,2007-10-02 00:00:00,1,0.187105972
2007-10-08 00:00:00,2007-10-13 00:00:00,6,39.634392297
2007-10-26 00:00:00,2007-10-27 00:00:00,2,15.204181623
2007-10-29 00:00:00,2007-10-31 00:00:00,3,9.449648405
2007-11-03 00:00:00,2007-11-03 00:00:00,1,0.06018328
2007-11-06 00:00:00,2007-11-13 00:00:00,8,35.82934354700001
2007-11-17 00:00:00,2007-11-19 00:00:00,3,8.375863593
2007-11-23 00:00:00,2007-12-20 00:00:00,28,112.80896470799999
2007-12-23 00:00:00,2007-12-29 00:00:00,7,21.964996795
2007-12-31 00:00:00,2008-01-26 00:00:00,27,110.14146435100001
2008-01-28 00:00:00,2008-02-21 00:00:00,25,148.31257830099997
2008-02-25 00:00:00,2008-02-29 00:00:00,5,28.465544677
2008-03-03 00:00:00,2008-03-29 00:00:00,27,34.522346958
2008-03-31 00:00:00,2008-03-31 00:00:00,1,0.004711469
2008-04-04 00:00:00,2008-04-04 00:00:00,1,0.025971768
2008-04-06 00:00:00,2008-04-11 00:00:00,6,3.9745475050000003
2008-04-18 00:00:00,2008-04-25 00:00:00,8,9.100650976
2008-04-28 00:00:00,2008-04-28 00:00:00,1,0.173339015
2008-04-30 00:00:00,2008-04-30 00:00:00,1,0.000171709
2008-05-11 00:00:00,2008-05-18 00:00:00,8,1.8154523040000001
2008-05-23 00:00:00,2008-05-26 00:00:00,4,0.109642776
2008-05-28 00:00:00,2008-06-05 00:00:00,9,74.004504818
2008-06-07 00:00:00,2008-06-14 00:00:00,8,5.165972103
2008-06-18 00:00:00,2008-06-22 00:00:00,5,1.626355358
2008-06-25 00:00:00,2008-06-25 00:00:00,1,0.003998983
2008-06-28 00:00:00,2008-07-02 00:00:00,5,0.018486375
2008-07-04 00:00:00,2008-07-09 00:00:00,6,36.318412816
2008-07-11 00:00:00,2008-07-11 00:00:00,1,0.003998983
2008-07-14 00:00:00,2008-07-18 00:00:00,5,9.009105138999999
2008-07-21 00:00:00,2008-07-29 00:00:00,9,52.110508395
2008-08-06 00:00:00,2008-08-06 00:00:00,1,1.511674054
2008-08-22 00:00:00,2008-08-23 00:00:00,2,0.765833615
2008-08-26 00:00:00,2008-08-26 00:00:00,1,0.017081973
2008-08-28 00:00:00,2008-08-30 00:00:00,3,4.415749243
2008-09-01 00:00:00,2008-09-02 00:00:00,2,2.113666269
2008-09-04 00:00:00,2008-09-07 00:00:00,4,26.577294929
2008-09-09 00:00:00,2008-09-09 00:00:00,1,0.000695806
2008-09-12 00:00:00,2008-09-13 00:00:00,2,0.171409272
2008-09-15 00:00:00,2008-09-15 00:00:00,1,1.555208414
2008-09-18 00:00:00,2008-09-22 00:00:00,5,23.259646721
2008-09-24 00:00:00,2008-09-27 00:00:00,4,0.20401140699999998
2008-10-07 00:00:00,2008-10-07 00:00:00,1,0.004033641
2008-10-10 00:00:00,2008-10-17 00:00:00,8,25.619406934000004
2008-10-22 00:00:00,2008-10-22 00:00:00,1,0.793734305
2008-11-02 00:00:00,2008-11-09 00:00:00,8,69.60476308
2008-11-11 00:00:00,2008-11-11 00:00:00,1,0.016873017
2008-11-13 00:00:00,2008-11-22 00:00:00,10,94.920238897
2008-11-24 00:00:00,2008-11-24 00:00:00,1,0.008530048
2008-11-26 00:00:00,2008-11-30 00:00:00,5,3.71441282
2008-12-04 00:00:00,2008-12-12 00:00:00,9,45.482216006
2008-12-14 00:00:00,2008-12-15 00:00:00,2,0.529209157
2008-12-19 00:00:00,2008-12-21 00:00:00,3,0.202263095
2008-12-25 00:00:00,2008-12-31 00:00:00,7,35.072187502
2009-01-02 00:00:00,2009-01-05 00:00:00,4,14.338102014
2009-01-09 00:00:00,2009-01-09 00:00:00,1,1.279650624
2009-01-18 00:00:00,2009-01-18 00:00:00,1,0.029060462
2009-01-21 00:00:00,2009-02-05 00:00:00,16,74.13322162400002
2009-02-07 00:00:00,2009-02-07 00:00:00,1,0.001402219
2009-02-11 00:00:00,2009-02-23 00:00:00,13,104.26509037099999
2009-02-27 00:00:00,2009-02-27 00:00:00,1,0.056841926
2009-03-03 00:00:00,2009-03-06 00:00:00,4,3.739091755
2009-03-09 00:00:00,2009-03-14 00:00:00,6,12.453884422999998
2009-03-16 00:00:00,2009-03-24 00:00:00,9,10.092448894999999
2009-03-26 00:00:00,2009-03-31 00:00:00,6,1.073529864
2009-04-02 00:00:00,2009-04-16 00:00:00,15,75.855717465
2009-04-18 00:00:00,2009-04-18 00:00:00,1,1.031979943
2009-04-20 00:00:00,2009-04-23 00:00:00,4,0.842272728
2009-04-25 00:00:00,2009-04-27 00:00:00,3,1.6406336699999997
2009-05-02 00:00:00,2009-05-02 00:00:00,1,0.001097867
2009-05-04 00:00:00,2009-05-10 00:00:00,7,1.3621508320000002
2009-05-12 00:00:00,2009-05-14 00:00:00,3,0.490259059
2009-05-17 00:00:00,2009-05-27 00:00:00,11,100.64509468000001
2009-05-29 00:00:00,2009-06-10 00:00:00,13,12.398829327999998
2009-06-16 00:00:00,2009-06-17 00:00:00,2,1.3763292759999999
2009-06-19 00:00:00,2009-06-29 00:00:00,11,54.057216501
2009-07-06 00:00:00,2009-07-10 00:00:00,5,0.094703695
2009-07-13 00:00:00,2009-07-17 00:00:00,5,0.13549351499999998
2009-07-19 00:00:00,2009-07-19 00:00:00,1,0.000695806
2009-07-21 00:00:00,2009-07-22 00:00:00,2,0.006131373
2009-07-26 00:00:00,2009-07-26 00:00:00,1,0.129510231
2009-08-01 00:00:00,2009-08-01 00:00:00,1,0.091937738
2009-08-03 00:00:00,2009-08-03 00:00:00,1,0.007092045
2009-08-06 00:00:00,2009-08-07 00:00:00,2,0.045984005
2009-08-09 00:00:00,2009-08-10 00:00:00,2,0.012329954
2009-08-13 00:00:00,2009-08-14 00:00:00,2,2.9267928100000002
2009-08-17 00:00:00,2009-08-18 00:00:00,2,0.11614525
2009-08-29 00:00:00,2009-09-02 00:00:00,5,4.448973001
2009-09-05 00:00:00,2009-09-08 00:00:00,4,23.9605152
2009-09-14 00:00:00,2009-09-14 00:00:00,1,0.001306533
2009-09-16 00:00:00,2009-09-16 00:00:00,1,0.001261034
2009-09-22 00:00:00,2009-09-22 00:00:00,1,0.000409462
2009-10-02 00:00:00,2009-10-03 00:00:00,2,0.065365457
2009-10-05 00:00:00,2009-10-05 00:00:00,1,1.406739335
2009-10-08 00:00:00,2009-10-08 00:00:00,1,0.187311124
2009-10-11 00:00:00,2009-10-14 00:00:00,4,10.529685222
2009-10-19 00:00:00,2009-10-19 00:00:00,1,0.395205374
2009-10-24 00:00:00,2009-11-01 00:00:00,9,28.190148333
2009-11-06 00:00:00,2009-11-07 00:00:00,2,18.755897741
2009-11-09 00:00:00,2009-11-11 00:00:00,3,6.486892127
2009-11-14 00:00:00,2009-11-14 00:00:00,1,1.021593309
2009-11-17 00:00:00,2009-11-21 00:00:00,5,8.605669854
2009-11-24 00:00:00,2009-11-25 00:00:00,2,1.133179545
2009-11-28 00:00:00,2009-11-30 00:00:00,3,0.196030283
2009-12-02 00:00:00,2009-12-03 00:00:00,2,9.906687730000002
2009-12-07 00:00:00,2009-12-08 00:00:00,2,3.618621876
2009-12-12 00:00:00,2009-12-17 00:00:00,6,9.522183393999999
2009-12-19 00:00:00,2010-01-10 00:00:00,23,128.794184705
2010-01-17 00:00:00,2010-01-18 00:00:00,2,2.6990861170000002
2010-01-20 00:00:00,2010-01-20 00:00:00,1,0.000247243
2010-01-28 00:00:00,2010-02-12 00:00:00,16,107.19450296100001
2010-02-14 00:00:00,2010-03-26 00:00:00,41,278.5312818239999
2010-03-28 00:00:00,2010-04-02 00:00:00,6,45.590815637
2010-04-06 00:00:00,2010-04-07 00:00:00,2,0.148034345
2010-04-09 00:00:00,2010-04-09 00:00:00,1,0.212080317
2010-04-12 00:00:00,2010-04-25 00:00:00,14,22.964554485
2010-04-27 00:00:00,2010-04-27 00:00:00,1,0.02140049
2010-04-29 00:00:00,2010-05-13 00:00:00,15,12.153130776
2010-05-15 00:00:00,2010-05-15 00:00:00,1,0.001232471
2010-05-17 00:00:00,2010-06-05 00:00:00,20,23.222331475999997
2010-06-09 00:00:00,2010-06-11 00:00:00,3,0.217023002
2010-06-13 00:00:00,2010-06-13 00:00:00,1,0.04200362
2010-06-15 00:00:00,2010-06-16 00:00:00,2,0.30951183800000004
2010-06-18 00:00:00,2010-07-16 00:00:00,29,23.392793224
2010-07-18 00:00:00,2010-07-21 00:00:00,4,3.137335222
2010-07-23 00:00:00,2010-07-23 00:00:00,1,0.001261034
2010-07-25 00:00:00,2010-08-01 00:00:00,8,23.920909557
2010-08-06 00:00:00,2010-08-06 00:00:00,1,0.022587091
2010-08-09 00:00:00,2010-08-13 00:00:00,5,59.523959039
2010-08-17 00:00:00,2010-08-17 00:00:00,1,0.0043744
2010-08-20 00:00:00,2010-08-27 00:00:00,8,44.94392193099999
2010-08-31 00:00:00,2010-08-31 00:00:00,1,0.001261034
2010-09-02 00:00:00,2010-09-02 00:00:00,1,0.001416931
2010-09-04 00:00:00,2010-09-08 00:00:00,5,53.24543336799999
2010-09-10 00:00:00,2010-09-12 00:00:00,3,14.673900478999998
2010-09-14 00:00:00,2010-09-15 00:00:00,2,0.830867087
2010-09-18 00:00:00,2010-09-30 00:00:00,13,75.26781205399999
2010-10-02 00:00:00,2010-10-06 00:00:00,5,3.77731619
2010-10-08 00:00:00,2010-10-13 00:00:00,6,119.581414168
2010-10-15 00:00:00,2010-10-17 00:00:00,3,26.60225214
2010-10-20 00:00:00,2010-10-21 00:00:00,2,0.7485393929999999
2010-10-23 00:00:00,2010-10-23 00:00:00,1,0.000247243
2010-10-25 00:00:00,2010-10-29 00:00:00,5,24.027382573999997
2010-10-31 00:00:00,2010-10-31 00:00:00,1,0.001770832
2010-11-02 00:00:00,2010-11-02 00:00:00,1,0.477312192
2010-11-04 00:00:00,2010-11-10 00:00:00,7,2.5875557090000005
2010-11-13 00:00:00,2010-12-13 00:00:00,31,125.47721473300001
2010-12-15 00:00:00,2010-12-30 00:00:00,16,244.99426611599998
2011-01-01 00:00:00,2011-01-15 00:00:00,15,431.255813217
2011-01-17 00:00:00,2011-01-24 00:00:00,8,33.48178757699999
2011-01-29 00:00:00,2011-02-12 00:00:00,15,16.645979634999996
2011-02-14 00:00:00,2011-02-20 00:00:00,7,13.751655528999999
2011-02-22 00:00:00,2011-02-26 00:00:00,5,31.754680610000005
2011-03-02 00:00:00,2011-03-16 00:00:00,15,89.80534680499999
2011-03-18 00:00:00,2011-03-22 00:00:00,5,49.295526951
2011-03-28 00:00:00,2011-04-04 00:00:00,8,8.823777778
