Start Date,End Date,Duration
[yyyy-mm-dd hh:mm:ss],[yyyy-mm-dd hh:mm:ss],[days]
1999-10-09 00:00:00,1999-10-13 00:00:00,5
1999-10-26 00:00:00,1999-10-27 00:00:00,2
1999-10-30 00:00:00,1999-10-30 00:00:00,1
1999-11-10 00:00:00,1999-11-12 00:00:00,3
1999-11-14 00:00:00,1999-11-14 00:00:00,1
1999-11-27 00:00:00,1999-11-27 00:00:00,1
1999-12-10 00:00:00,1999-12-10 00:00:00,1
2000-01-21 00:00:00,2000-01-21 00:00:00,1
2000-02-20 00:00:00,2000-02-20 00:00:00,1
2000-03-14 00:00:00,2000-03-14 00:00:00,1
2000-03-26 00:00:00,2000-03-26 00:00:00,1
2000-04-04 00:00:00,2000-04-04 00:00:00,1
2000-04-16 00:00:00,2000-04-16 00:00:00,1
2000-05-12 00:00:00,2000-05-12 00:00:00,1
2000-05-14 00:00:00,2000-05-15 00:00:00,2
2000-05-30 00:00:00,2000-06-08 00:00:00,10
2000-06-24 00:00:00,2000-06-25 00:00:00,2
2000-06-30 00:00:00,2000-06-30 00:00:00,1
2000-07-02 00:00:00,2000-07-03 00:00:00,2
2000-07-07 00:00:00,2000-07-09 00:00:00,3
2000-07-14 00:00:00,2000-07-15 00:00:00,2
2000-07-17 00:00:00,2000-07-20 00:00:00,4
2000-07-22 00:00:00,2000-07-25 00:00:00,4
2000-08-11 00:00:00,2000-08-12 00:00:00,2
2000-08-17 00:00:00,2000-08-18 00:00:00,2
2000-08-20 00:00:00,2000-08-23 00:00:00,4
2000-08-26 00:00:00,2000-08-28 00:00:00,3
2000-08-30 00:00:00,2000-08-30 00:00:00,1
2000-09-04 00:00:00,2000-09-25 00:00:00,22
2000-09-29 00:00:00,2000-10-10 00:00:00,12
2000-10-16 00:00:00,2000-10-16 00:00:00,1
2000-10-21 00:00:00,2000-10-21 00:00:00,1
2000-11-25 00:00:00,2000-11-26 00:00:00,2
2000-11-29 00:00:00,2000-11-30 00:00:00,2
2000-12-07 00:00:00,2000-12-07 00:00:00,1
2000-12-11 00:00:00,2000-12-12 00:00:00,2
2000-12-21 00:00:00,2000-12-24 00:00:00,4
2001-01-04 00:00:00,2001-01-07 00:00:00,4
2001-01-13 00:00:00,2001-01-17 00:00:00,5
2001-01-25 00:00:00,2001-01-25 00:00:00,1
2001-01-27 00:00:00,2001-01-27 00:00:00,1
2001-02-25 00:00:00,2001-02-25 00:00:00,1
2001-02-27 00:00:00,2001-02-27 00:00:00,1
2001-03-01 00:00:00,2001-03-01 00:00:00,1
2001-03-06 00:00:00,2001-03-06 00:00:00,1
2001-03-23 00:00:00,2001-03-24 00:00:00,2
2001-05-09 00:00:00,2001-05-10 00:00:00,2
2001-05-12 00:00:00,2001-05-15 00:00:00,4
2001-05-26 00:00:00,2001-05-30 00:00:00,5
2001-06-11 00:00:00,2001-06-11 00:00:00,1
2001-06-14 00:00:00,2001-06-14 00:00:00,1
2001-06-16 00:00:00,2001-06-18 00:00:00,3
2001-06-22 00:00:00,2001-06-23 00:00:00,2
2001-06-26 00:00:00,2001-06-26 00:00:00,1
2001-07-08 00:00:00,2001-07-10 00:00:00,3
2001-07-17 00:00:00,2001-07-23 00:00:00,7
2001-07-30 00:00:00,2001-07-30 00:00:00,1
2001-08-02 00:00:00,2001-08-02 00:00:00,1
2001-08-06 00:00:00,2001-08-08 00:00:00,3
2001-08-12 00:00:00,2001-08-14 00:00:00,3
2001-08-17 00:00:00,2001-08-24 00:00:00,8
2001-08-28 00:00:00,2001-08-31 00:00:00,4
2001-09-03 00:00:00,2001-09-04 00:00:00,2
2001-09-10 00:00:00,2001-09-11 00:00:00,2
2001-09-14 00:00:00,2001-09-14 00:00:00,1
2001-09-17 00:00:00,2001-09-17 00:00:00,1
2001-09-21 00:00:00,2001-09-21 00:00:00,1
2001-09-27 00:00:00,2001-10-03 00:00:00,7
2001-10-06 00:00:00,2001-10-06 00:00:00,1
2001-10-08 00:00:00,2001-10-09 00:00:00,2
2001-10-16 00:00:00,2001-10-16 00:00:00,1
2001-10-20 00:00:00,2001-10-23 00:00:00,4
2001-10-25 00:00:00,2001-10-25 00:00:00,1
2001-10-28 00:00:00,2001-10-28 00:00:00,1
2001-10-31 00:00:00,2001-11-02 00:00:00,3
2001-11-06 00:00:00,2001-11-06 00:00:00,1
2001-11-13 00:00:00,2001-11-14 00:00:00,2
2001-11-22 00:00:00,2001-11-22 00:00:00,1
2001-11-24 00:00:00,2001-11-24 00:00:00,1
2001-11-30 00:00:00,2001-11-30 00:00:00,1
2001-12-02 00:00:00,2001-12-02 00:00:00,1
2001-12-04 00:00:00,2001-12-05 00:00:00,2
2001-12-15 00:00:00,2001-12-15 00:00:00,1
2001-12-19 00:00:00,2001-12-19 00:00:00,1
2001-12-21 00:00:00,2001-12-21 00:00:00,1
2001-12-24 00:00:00,2001-12-29 00:00:00,6
2002-01-04 00:00:00,2002-01-04 00:00:00,1
2002-01-10 00:00:00,2002-01-14 00:00:00,5
2002-01-19 00:00:00,2002-01-22 00:00:00,4
2002-01-24 00:00:00,2002-01-24 00:00:00,1
2002-01-29 00:00:00,2002-01-30 00:00:00,2
2002-02-01 00:00:00,2002-02-01 00:00:00,1
2002-02-13 00:00:00,2002-02-13 00:00:00,1
2002-02-22 00:00:00,2002-02-22 00:00:00,1
2002-03-08 00:00:00,2002-03-08 00:00:00,1
2002-03-11 00:00:00,2002-03-13 00:00:00,3
2002-03-16 00:00:00,2002-03-21 00:00:00,6
2002-04-20 00:00:00,2002-04-21 00:00:00,2
2002-04-23 00:00:00,2002-04-24 00:00:00,2
2002-04-26 00:00:00,2002-04-26 00:00:00,1
2002-05-12 00:00:00,2002-05-12 00:00:00,1
2002-05-16 00:00:00,2002-05-17 00:00:00,2
2002-05-19 00:00:00,2002-05-19 00:00:00,1
2002-05-21 00:00:00,2002-05-23 00:00:00,3
2002-05-27 00:00:00,2002-05-27 00:00:00,1
2002-05-31 00:00:00,2002-06-01 00:00:00,2
2002-06-11 00:00:00,2002-06-11 00:00:00,1
2002-06-13 00:00:00,2002-06-15 00:00:00,3
2002-06-20 00:00:00,2002-06-20 00:00:00,1
2002-06-24 00:00:00,2002-06-24 00:00:00,1
2002-06-28 00:00:00,2002-07-10 00:00:00,13
2002-07-12 00:00:00,2002-07-13 00:00:00,2
2002-07-15 00:00:00,2002-07-16 00:00:00,2
2002-07-18 00:00:00,2002-07-18 00:00:00,1
2002-07-24 00:00:00,2002-07-29 00:00:00,6
2002-08-01 00:00:00,2002-08-01 00:00:00,1
2002-08-04 00:00:00,2002-08-07 00:00:00,4
2002-08-09 00:00:00,2002-08-09 00:00:00,1
2002-08-11 00:00:00,2002-08-11 00:00:00,1
2002-08-13 00:00:00,2002-08-14 00:00:00,2
2002-08-16 00:00:00,2002-08-16 00:00:00,1
2002-09-02 00:00:00,2002-09-03 00:00:00,2
2002-09-05 00:00:00,2002-09-05 00:00:00,1
2002-09-11 00:00:00,2002-09-11 00:00:00,1
2002-09-19 00:00:00,2002-09-21 00:00:00,3
2002-09-25 00:00:00,2002-09-28 00:00:00,4
2002-10-02 00:00:00,2002-10-02 00:00:00,1
2002-10-04 00:00:00,2002-10-08 00:00:00,5
2002-10-16 00:00:00,2002-10-20 00:00:00,5
2002-10-24 00:00:00,2002-10-25 00:00:00,2
2002-10-30 00:00:00,2002-11-02 00:00:00,4
2002-11-04 00:00:00,2002-11-04 00:00:00,1
2002-11-08 00:00:00,2002-11-10 00:00:00,3
2002-11-19 00:00:00,2002-11-28 00:00:00,10
2002-12-06 00:00:00,2002-12-08 00:00:00,3
2002-12-13 00:00:00,2002-12-18 00:00:00,6
2003-01-01 00:00:00,2003-01-01 00:00:00,1
2003-01-07 00:00:00,2003-01-07 00:00:00,1
2003-01-09 00:00:00,2003-01-10 00:00:00,2
2003-01-14 00:00:00,2003-01-15 00:00:00,2
2003-01-17 00:00:00,2003-01-21 00:00:00,5
2003-01-26 00:00:00,2003-01-31 00:00:00,6
2003-02-16 00:00:00,2003-02-17 00:00:00,2
2003-03-10 00:00:00,2003-03-10 00:00:00,1
2003-04-16 00:00:00,2003-04-16 00:00:00,1
2003-04-19 00:00:00,2003-04-20 00:00:00,2
2003-05-01 00:00:00,2003-05-01 00:00:00,1
2003-05-05 00:00:00,2003-05-05 00:00:00,1
2003-05-10 00:00:00,2003-05-11 00:00:00,2
2003-05-18 00:00:00,2003-05-18 00:00:00,1
2003-05-23 00:00:00,2003-05-25 00:00:00,3
2003-05-27 00:00:00,2003-05-27 00:00:00,1
2003-06-08 00:00:00,2003-06-09 00:00:00,2
2003-06-24 00:00:00,2003-06-24 00:00:00,1
2003-06-29 00:00:00,2003-06-29 00:00:00,1
2003-07-05 00:00:00,2003-07-05 00:00:00,1
2003-07-09 00:00:00,2003-07-09 00:00:00,1
2003-07-27 00:00:00,2003-07-27 00:00:00,1
2003-07-29 00:00:00,2003-07-29 00:00:00,1
2003-07-31 00:00:00,2003-08-05 00:00:00,6
2003-08-11 00:00:00,2003-08-11 00:00:00,1
2003-08-20 00:00:00,2003-08-21 00:00:00,2
2003-08-26 00:00:00,2003-08-27 00:00:00,2
2003-08-31 00:00:00,2003-08-31 00:00:00,1
2003-09-04 00:00:00,2003-09-06 00:00:00,3
2003-09-11 00:00:00,2003-09-26 00:00:00,16
2003-09-28 00:00:00,2003-09-30 00:00:00,3
2003-10-12 00:00:00,2003-10-12 00:00:00,1
2003-10-14 00:00:00,2003-10-14 00:00:00,1
2003-10-16 00:00:00,2003-10-16 00:00:00,1
2003-10-30 00:00:00,2003-10-31 00:00:00,2
2003-11-02 00:00:00,2003-11-02 00:00:00,1
2003-11-05 00:00:00,2003-11-07 00:00:00,3
2003-11-12 00:00:00,2003-11-12 00:00:00,1
2003-11-16 00:00:00,2003-11-17 00:00:00,2
2003-11-21 00:00:00,2003-11-21 00:00:00,1
2003-11-27 00:00:00,2003-11-27 00:00:00,1
2003-11-29 00:00:00,2003-11-30 00:00:00,2
2003-12-11 00:00:00,2003-12-11 00:00:00,1
2003-12-20 00:00:00,2003-12-23 00:00:00,4
2004-01-01 00:00:00,2004-01-02 00:00:00,2
2004-01-23 00:00:00,2004-01-24 00:00:00,2
2004-02-02 00:00:00,2004-02-02 00:00:00,1
2004-02-20 00:00:00,2004-02-20 00:00:00,1
2004-02-22 00:00:00,2004-02-22 00:00:00,1
2004-02-29 00:00:00,2004-03-01 00:00:00,2
2004-03-10 00:00:00,2004-03-10 00:00:00,1
2004-03-26 00:00:00,2004-03-26 00:00:00,1
2004-04-02 00:00:00,2004-04-02 00:00:00,1
2004-04-09 00:00:00,2004-04-09 00:00:00,1
2004-04-13 00:00:00,2004-04-13 00:00:00,1
2004-04-24 00:00:00,2004-04-24 00:00:00,1
2004-04-26 00:00:00,2004-04-26 00:00:00,1
2004-05-02 00:00:00,2004-05-03 00:00:00,2
2004-05-12 00:00:00,2004-05-17 00:00:00,6
2004-05-23 00:00:00,2004-05-23 00:00:00,1
2004-05-29 00:00:00,2004-05-29 00:00:00,1
2004-06-12 00:00:00,2004-06-14 00:00:00,3
2004-06-16 00:00:00,2004-06-19 00:00:00,4
2004-06-21 00:00:00,2004-06-23 00:00:00,3
2004-06-26 00:00:00,2004-06-26 00:00:00,1
2004-06-28 00:00:00,2004-07-03 00:00:00,6
2004-07-05 00:00:00,2004-07-05 00:00:00,1
2004-07-07 00:00:00,2004-07-09 00:00:00,3
2004-07-23 00:00:00,2004-07-23 00:00:00,1
2004-07-25 00:00:00,2004-07-26 00:00:00,2
2004-08-01 00:00:00,2004-08-01 00:00:00,1
2004-08-06 00:00:00,2004-08-10 00:00:00,5
2004-08-12 00:00:00,2004-08-16 00:00:00,5
2004-08-20 00:00:00,2004-08-28 00:00:00,9
2004-09-15 00:00:00,2004-09-19 00:00:00,5
2004-09-24 00:00:00,2004-09-24 00:00:00,1
2004-09-26 00:00:00,2004-09-26 00:00:00,1
2004-10-03 00:00:00,2004-10-04 00:00:00,2
2004-10-07 00:00:00,2004-10-15 00:00:00,9
2004-10-23 00:00:00,2004-10-23 00:00:00,1
2004-10-29 00:00:00,2004-10-29 00:00:00,1
2004-11-02 00:00:00,2004-11-02 00:00:00,1
2004-11-14 00:00:00,2004-11-14 00:00:00,1
2004-11-30 00:00:00,2004-12-01 00:00:00,2
2004-12-19 00:00:00,2004-12-20 00:00:00,2
2004-12-30 00:00:00,2004-12-30 00:00:00,1
2005-01-02 00:00:00,2005-01-04 00:00:00,3
2005-01-14 00:00:00,2005-01-14 00:00:00,1
2005-01-21 00:00:00,2005-01-21 00:00:00,1
2005-02-04 00:00:00,2005-02-06 00:00:00,3
2005-02-13 00:00:00,2005-02-13 00:00:00,1
2005-02-17 00:00:00,2005-02-17 00:00:00,1
2005-02-20 00:00:00,2005-02-20 00:00:00,1
2005-02-24 00:00:00,2005-02-24 00:00:00,1
2005-03-05 00:00:00,2005-03-05 00:00:00,1
2005-03-24 00:00:00,2005-03-24 00:00:00,1
2005-05-15 00:00:00,2005-05-15 00:00:00,1
2005-05-28 00:00:00,2005-05-28 00:00:00,1
2005-05-30 00:00:00,2005-05-30 00:00:00,1
2005-06-17 00:00:00,2005-06-17 00:00:00,1
2005-06-23 00:00:00,2005-06-23 00:00:00,1
2005-06-25 00:00:00,2005-06-25 00:00:00,1
2005-07-16 00:00:00,2005-07-18 00:00:00,3
2005-07-27 00:00:00,2005-07-27 00:00:00,1
2005-07-30 00:00:00,2005-07-30 00:00:00,1
2005-08-01 00:00:00,2005-08-01 00:00:00,1
2005-08-06 00:00:00,2005-08-09 00:00:00,4
2005-08-11 00:00:00,2005-08-11 00:00:00,1
2005-08-15 00:00:00,2005-08-17 00:00:00,3
2005-08-19 00:00:00,2005-08-27 00:00:00,9
2005-09-04 00:00:00,2005-09-04 00:00:00,1
2005-09-07 00:00:00,2005-09-08 00:00:00,2
2005-09-13 00:00:00,2005-09-14 00:00:00,2
2005-09-18 00:00:00,2005-09-18 00:00:00,1
2005-09-20 00:00:00,2005-09-25 00:00:00,6
2005-10-04 00:00:00,2005-10-12 00:00:00,9
2005-10-30 00:00:00,2005-10-30 00:00:00,1
2005-11-01 00:00:00,2005-11-01 00:00:00,1
2005-11-18 00:00:00,2005-11-20 00:00:00,3
2005-12-04 00:00:00,2005-12-07 00:00:00,4
2005-12-11 00:00:00,2005-12-13 00:00:00,3
2005-12-20 00:00:00,2005-12-25 00:00:00,6
2005-12-31 00:00:00,2006-01-01 00:00:00,2
2006-01-14 00:00:00,2006-01-14 00:00:00,1
2006-02-03 00:00:00,2006-02-03 00:00:00,1
2006-02-10 00:00:00,2006-02-10 00:00:00,1
2006-03-10 00:00:00,2006-03-10 00:00:00,1
2006-03-16 00:00:00,2006-03-20 00:00:00,5
2006-03-28 00:00:00,2006-03-28 00:00:00,1
2006-04-02 00:00:00,2006-04-03 00:00:00,2
2006-04-08 00:00:00,2006-04-09 00:00:00,2
2006-04-19 00:00:00,2006-04-19 00:00:00,1
2006-04-28 00:00:00,2006-04-29 00:00:00,2
2006-05-03 00:00:00,2006-05-05 00:00:00,3
2006-05-07 00:00:00,2006-05-08 00:00:00,2
2006-05-21 00:00:00,2006-05-21 00:00:00,1
2006-05-25 00:00:00,2006-05-26 00:00:00,2
2006-05-31 00:00:00,2006-06-05 00:00:00,6
2006-07-02 00:00:00,2006-07-02 00:00:00,1
2006-07-07 00:00:00,2006-07-07 00:00:00,1
2006-07-10 00:00:00,2006-07-12 00:00:00,3
2006-07-30 00:00:00,2006-07-31 00:00:00,2
2006-08-02 00:00:00,2006-08-05 00:00:00,4
2006-08-07 00:00:00,2006-08-09 00:00:00,3
2006-08-11 00:00:00,2006-08-21 00:00:00,11
2006-08-23 00:00:00,2006-08-24 00:00:00,2
2006-09-08 00:00:00,2006-09-08 00:00:00,1
2006-09-21 00:00:00,2006-09-23 00:00:00,3
2006-10-03 00:00:00,2006-10-03 00:00:00,1
2006-10-06 00:00:00,2006-10-06 00:00:00,1
2006-10-14 00:00:00,2006-10-16 00:00:00,3
2006-10-25 00:00:00,2006-10-27 00:00:00,3
2006-10-29 00:00:00,2006-10-29 00:00:00,1
2006-11-17 00:00:00,2006-11-18 00:00:00,2
2006-11-21 00:00:00,2006-11-24 00:00:00,4
2006-11-26 00:00:00,2006-11-29 00:00:00,4
2006-12-15 00:00:00,2006-12-15 00:00:00,1
2006-12-20 00:00:00,2006-12-21 00:00:00,2
2006-12-24 00:00:00,2006-12-25 00:00:00,2
2007-01-22 00:00:00,2007-01-22 00:00:00,1
2007-01-29 00:00:00,2007-01-29 00:00:00,1
2007-02-07 00:00:00,2007-02-07 00:00:00,1
2007-03-16 00:00:00,2007-03-16 00:00:00,1
2007-03-18 00:00:00,2007-03-18 00:00:00,1
2007-03-27 00:00:00,2007-03-28 00:00:00,2
2007-03-30 00:00:00,2007-03-30 00:00:00,1
2007-04-04 00:00:00,2007-04-04 00:00:00,1
2007-04-11 00:00:00,2007-04-11 00:00:00,1
2007-04-16 00:00:00,2007-04-16 00:00:00,1
2007-04-18 00:00:00,2007-04-19 00:00:00,2
2007-05-02 00:00:00,2007-05-04 00:00:00,3
2007-05-23 00:00:00,2007-05-24 00:00:00,2
2007-06-14 00:00:00,2007-06-14 00:00:00,1
2007-06-16 00:00:00,2007-06-17 00:00:00,2
2007-06-20 00:00:00,2007-06-20 00:00:00,1
2007-06-22 00:00:00,2007-06-22 00:00:00,1
2007-07-03 00:00:00,2007-07-08 00:00:00,6
2007-07-10 00:00:00,2007-07-10 00:00:00,1
2007-07-12 00:00:00,2007-07-13 00:00:00,2
2007-07-16 00:00:00,2007-07-22 00:00:00,7
2007-07-27 00:00:00,2007-07-28 00:00:00,2
2007-07-30 00:00:00,2007-08-14 00:00:00,16
2007-08-29 00:00:00,2007-08-29 00:00:00,1
2007-09-13 00:00:00,2007-09-13 00:00:00,1
2007-09-15 00:00:00,2007-09-15 00:00:00,1
2007-09-18 00:00:00,2007-09-18 00:00:00,1
2007-09-22 00:00:00,2007-09-22 00:00:00,1
2007-09-24 00:00:00,2007-09-25 00:00:00,2
2007-09-29 00:00:00,2007-09-30 00:00:00,2
2007-10-03 00:00:00,2007-10-06 00:00:00,4
2007-10-14 00:00:00,2007-10-15 00:00:00,2
2007-10-20 00:00:00,2007-10-20 00:00:00,1
2007-10-23 00:00:00,2007-10-25 00:00:00,3
2007-11-04 00:00:00,2007-11-05 00:00:00,2
2007-11-14 00:00:00,2007-11-15 00:00:00,2
2007-11-20 00:00:00,2007-11-20 00:00:00,1
2007-11-22 00:00:00,2007-11-22 00:00:00,1
2008-02-23 00:00:00,2008-02-24 00:00:00,2
2008-03-02 00:00:00,2008-03-02 00:00:00,1
2008-04-02 00:00:00,2008-04-03 00:00:00,2
2008-04-05 00:00:00,2008-04-05 00:00:00,1
2008-04-17 00:00:00,2008-04-17 00:00:00,1
2008-04-26 00:00:00,2008-04-27 00:00:00,2
2008-04-29 00:00:00,2008-04-29 00:00:00,1
2008-05-01 00:00:00,2008-05-01 00:00:00,1
2008-05-03 00:00:00,2008-05-05 00:00:00,3
2008-05-08 00:00:00,2008-05-10 00:00:00,3
2008-05-22 00:00:00,2008-05-22 00:00:00,1
2008-06-15 00:00:00,2008-06-16 00:00:00,2
2008-06-23 00:00:00,2008-06-23 00:00:00,1
2008-07-03 00:00:00,2008-07-03 00:00:00,1
2008-07-12 00:00:00,2008-07-12 00:00:00,1
2008-07-19 00:00:00,2008-07-20 00:00:00,2
2008-07-31 00:00:00,2008-08-05 00:00:00,6
2008-08-07 00:00:00,2008-08-12 00:00:00,6
2008-08-14 00:00:00,2008-08-20 00:00:00,7
2008-08-25 00:00:00,2008-08-25 00:00:00,1
2008-09-17 00:00:00,2008-09-17 00:00:00,1
2008-09-28 00:00:00,2008-10-06 00:00:00,9
2008-10-08 00:00:00,2008-10-09 00:00:00,2
2008-10-23 00:00:00,2008-10-24 00:00:00,2
2008-10-29 00:00:00,2008-10-29 00:00:00,1
2008-10-31 00:00:00,2008-10-31 00:00:00,1
2008-11-23 00:00:00,2008-11-23 00:00:00,1
2008-12-01 00:00:00,2008-12-02 00:00:00,2
2008-12-16 00:00:00,2008-12-18 00:00:00,3
2008-12-23 00:00:00,2008-12-23 00:00:00,1
2009-01-01 00:00:00,2009-01-01 00:00:00,1
2009-01-12 00:00:00,2009-01-13 00:00:00,2
2009-01-16 00:00:00,2009-01-16 00:00:00,1
2009-02-06 00:00:00,2009-02-06 00:00:00,1
2009-02-28 00:00:00,2009-03-02 00:00:00,3
2009-03-07 00:00:00,2009-03-08 00:00:00,2
2009-04-01 00:00:00,2009-04-01 00:00:00,1
2009-04-28 00:00:00,2009-05-01 00:00:00,4
2009-05-16 00:00:00,2009-05-16 00:00:00,1
2009-06-11 00:00:00,2009-06-12 00:00:00,2
2009-07-01 00:00:00,2009-07-04 00:00:00,4
2009-07-18 00:00:00,2009-07-18 00:00:00,1
2009-07-20 00:00:00,2009-07-20 00:00:00,1
2009-07-23 00:00:00,2009-07-24 00:00:00,2
2009-07-28 00:00:00,2009-07-28 00:00:00,1
2009-07-30 00:00:00,2009-07-31 00:00:00,2
2009-08-02 00:00:00,2009-08-02 00:00:00,1
2009-08-05 00:00:00,2009-08-05 00:00:00,1
2009-08-16 00:00:00,2009-08-16 00:00:00,1
2009-08-19 00:00:00,2009-08-28 00:00:00,10
2009-09-03 00:00:00,2009-09-03 00:00:00,1
2009-09-10 00:00:00,2009-09-13 00:00:00,4
2009-09-15 00:00:00,2009-09-15 00:00:00,1
2009-09-18 00:00:00,2009-09-21 00:00:00,4
2009-09-23 00:00:00,2009-10-01 00:00:00,9
2009-10-04 00:00:00,2009-10-04 00:00:00,1
2009-10-07 00:00:00,2009-10-07 00:00:00,1
2009-10-09 00:00:00,2009-10-09 00:00:00,1
2009-10-16 00:00:00,2009-10-17 00:00:00,2
2009-10-20 00:00:00,2009-10-23 00:00:00,4
2009-11-03 00:00:00,2009-11-05 00:00:00,3
2009-11-13 00:00:00,2009-11-13 00:00:00,1
2009-11-16 00:00:00,2009-11-16 00:00:00,1
2009-11-22 00:00:00,2009-11-23 00:00:00,2
2009-11-27 00:00:00,2009-11-27 00:00:00,1
2009-12-04 00:00:00,2009-12-05 00:00:00,2
2009-12-09 00:00:00,2009-12-11 00:00:00,3
2009-12-18 00:00:00,2009-12-18 00:00:00,1
2010-01-12 00:00:00,2010-01-14 00:00:00,3
2010-01-19 00:00:00,2010-01-19 00:00:00,1
2010-01-21 00:00:00,2010-01-27 00:00:00,7
2010-02-13 00:00:00,2010-02-13 00:00:00,1
2010-04-05 00:00:00,2010-04-05 00:00:00,1
2010-04-10 00:00:00,2010-04-11 00:00:00,2
2010-05-16 00:00:00,2010-05-16 00:00:00,1
2010-06-12 00:00:00,2010-06-12 00:00:00,1
2010-08-07 00:00:00,2010-08-08 00:00:00,2
2010-08-15 00:00:00,2010-08-16 00:00:00,2
2010-08-28 00:00:00,2010-08-29 00:00:00,2
2010-09-13 00:00:00,2010-09-13 00:00:00,1
2010-09-16 00:00:00,2010-09-16 00:00:00,1
2010-10-18 00:00:00,2010-10-19 00:00:00,2
2011-01-26 00:00:00,2011-01-26 00:00:00,1
2011-02-21 00:00:00,2011-02-21 00:00:00,1
2011-02-27 00:00:00,2011-02-27 00:00:00,1
2011-03-01 00:00:00,2011-03-01 00:00:00,1
2011-03-17 00:00:00,2011-03-17 00:00:00,1
2011-03-23 00:00:00,2011-03-26 00:00:00,4
2011-05-12 00:00:00,2011-05-16 00:00:00,5
2011-05-26 00:00:00,2011-05-26 00:00:00,1
2011-06-09 00:00:00,2011-06-09 00:00:00,1
2011-06-22 00:00:00,2011-06-22 00:00:00,1
2011-07-05 00:00:00,2011-07-05 00:00:00,1
2011-07-08 00:00:00,2011-07-10 00:00:00,3
2011-07-12 00:00:00,2011-07-12 00:00:00,1
2011-07-20 00:00:00,2011-07-20 00:00:00,1
2011-07-22 00:00:00,2011-07-24 00:00:00,3
2011-07-27 00:00:00,2011-07-27 00:00:00,1
2011-07-31 00:00:00,2011-07-31 00:00:00,1
2011-08-09 00:00:00,2011-08-09 00:00:00,1
2011-09-12 00:00:00,2011-09-12 00:00:00,1
2011-09-15 00:00:00,2011-09-23 00:00:00,9
2011-09-27 00:00:00,2011-09-29 00:00:00,3
2011-10-03 00:00:00,2011-10-03 00:00:00,1
2011-10-12 00:00:00,2011-10-12 00:00:00,1
2011-10-30 00:00:00,2011-10-30 00:00:00,1
2011-11-09 00:00:00,2011-11-11 00:00:00,3
2011-11-13 00:00:00,2011-11-13 00:00:00,1
2011-11-15 00:00:00,2011-11-20 00:00:00,6
2011-12-04 00:00:00,2011-12-04 00:00:00,1
2011-12-20 00:00:00,2011-12-20 00:00:00,1
2012-01-02 00:00:00,2012-01-04 00:00:00,3
2012-02-06 00:00:00,2012-02-06 00:00:00,1
2012-02-18 00:00:00,2012-02-18 00:00:00,1
2012-03-01 00:00:00,2012-03-01 00:00:00,1
2012-03-09 00:00:00,2012-03-10 00:00:00,2
2012-03-27 00:00:00,2012-03-27 00:00:00,1
2012-04-07 00:00:00,2012-04-07 00:00:00,1
2012-05-07 00:00:00,2012-05-07 00:00:00,1
2012-05-14 00:00:00,2012-05-16 00:00:00,3
2012-07-21 00:00:00,2012-07-21 00:00:00,1
2012-07-29 00:00:00,2012-07-30 00:00:00,2
2012-08-01 00:00:00,2012-08-03 00:00:00,3
2012-08-05 00:00:00,2012-08-06 00:00:00,2
2012-08-08 00:00:00,2012-08-08 00:00:00,1
2012-08-10 00:00:00,2012-08-13 00:00:00,4
2012-08-15 00:00:00,2012-08-15 00:00:00,1
2012-08-19 00:00:00,2012-08-20 00:00:00,2
2012-08-26 00:00:00,2012-08-27 00:00:00,2
2012-09-02 00:00:00,2012-09-03 00:00:00,2
2012-09-06 00:00:00,2012-09-07 00:00:00,2
2012-09-10 00:00:00,2012-09-10 00:00:00,1
2012-09-12 00:00:00,2012-09-12 00:00:00,1
2012-09-15 00:00:00,2012-09-15 00:00:00,1
2012-09-17 00:00:00,2012-09-17 00:00:00,1
2012-09-29 00:00:00,2012-09-29 00:00:00,1
2012-10-03 00:00:00,2012-10-03 00:00:00,1
2012-10-05 00:00:00,2012-10-10 00:00:00,6
2012-10-13 00:00:00,2012-10-14 00:00:00,2
2012-10-17 00:00:00,2012-10-19 00:00:00,3
2012-10-23 00:00:00,2012-10-27 00:00:00,5
2012-11-02 00:00:00,2012-11-02 00:00:00,1
2012-11-06 00:00:00,2012-11-07 00:00:00,2
2012-11-16 00:00:00,2012-11-16 00:00:00,1
2012-11-20 00:00:00,2012-11-22 00:00:00,3
2012-11-26 00:00:00,2012-11-28 00:00:00,3
2012-11-30 00:00:00,2012-12-01 00:00:00,2
2012-12-05 00:00:00,2012-12-06 00:00:00,2
2012-12-15 00:00:00,2012-12-17 00:00:00,3
2012-12-25 00:00:00,2012-12-25 00:00:00,1
2013-01-01 00:00:00,2013-01-02 00:00:00,2
2013-01-04 00:00:00,2013-01-04 00:00:00,1
2013-01-09 00:00:00,2013-01-09 00:00:00,1
2013-01-14 00:00:00,2013-01-14 00:00:00,1
2013-01-17 00:00:00,2013-01-19 00:00:00,3
2013-02-04 00:00:00,2013-02-04 00:00:00,1
2013-04-21 00:00:00,2013-04-21 00:00:00,1
2013-04-24 00:00:00,2013-04-24 00:00:00,1
2013-05-05 00:00:00,2013-05-05 00:00:00,1
2013-05-18 00:00:00,2013-05-18 00:00:00,1
2013-05-20 00:00:00,2013-05-20 00:00:00,1
2013-05-26 00:00:00,2013-05-26 00:00:00,1
2013-06-16 00:00:00,2013-06-17 00:00:00,2
2013-06-20 00:00:00,2013-06-20 00:00:00,1
