Start Date,End Date,Duration,Magnitude
[yyyy-mm-dd hh:mm:ss],[yyyy-mm-dd hh:mm:ss],[days],[mm]
1994-06-20 00:00:00,1994-06-21 00:00:00,2,4.394999999996002e-05
1994-06-24 00:00:00,1994-06-25 00:00:00,2,0.3229937920799124
1994-06-27 00:00:00,1994-06-27 00:00:00,1,0.0004740974999995
1994-06-29 00:00:00,1994-07-14 00:00:00,16,19.96383862803882
1994-07-16 00:00:00,1994-07-16 00:00:00,1,0.0002585688999997
1994-07-18 00:00:00,1994-07-21 00:00:00,4,0.09443282169995569
1994-07-23 00:00:00,1994-07-23 00:00:00,1,0.0331320595999858
1994-07-25 00:00:00,1994-07-26 00:00:00,2,1.7579999999984e-05
1994-07-28 00:00:00,1994-07-28 00:00:00,1,0.0444891337999911
1994-07-30 00:00:00,1994-08-01 00:00:00,3,1.4399102226397567
1994-08-03 00:00:00,1994-08-03 00:00:00,1,8.789999999992e-06
1994-08-06 00:00:00,1994-08-06 00:00:00,1,3.759999999996578e-09
1994-08-10 00:00:00,1994-08-12 00:00:00,3,0.009817569379994302
1994-08-15 00:00:00,1994-08-19 00:00:00,5,0.7648298848198947
1994-08-21 00:00:00,1994-08-22 00:00:00,2,0.37654096397988734
1994-08-24 00:00:00,1994-08-24 00:00:00,1,8.789999999992e-06
1994-08-26 00:00:00,1994-09-02 00:00:00,8,3.536526770499469
1994-09-06 00:00:00,1994-09-06 00:00:00,1,0.0317321237999729
1994-09-08 00:00:00,1994-09-08 00:00:00,1,0.0191241081999876
1994-09-10 00:00:00,1994-09-11 00:00:00,2,12.815534559759728
1994-09-13 00:00:00,1994-09-14 00:00:00,2,0.636707430559864
1994-09-30 00:00:00,1994-10-03 00:00:00,4,1.0143491939197826
1994-10-07 00:00:00,1994-10-10 00:00:00,4,11.102141298599763
1994-10-12 00:00:00,1994-10-26 00:00:00,15,14.90617638835923
1994-10-29 00:00:00,1994-11-03 00:00:00,6,10.619959191419508
1994-11-06 00:00:00,1994-11-06 00:00:00,1,0.0001247598999998
1994-11-12 00:00:00,1994-11-12 00:00:00,1,0.003211240299997
1994-11-14 00:00:00,1994-11-25 00:00:00,12,14.668875745619033
1994-11-27 00:00:00,1994-11-27 00:00:00,1,0.0310298461999851
1994-11-30 00:00:00,1994-12-14 00:00:00,15,45.8657091826385
1994-12-17 00:00:00,1994-12-19 00:00:00,3,1.5404291768999234
1994-12-23 00:00:00,1994-12-27 00:00:00,5,7.005579579679606
1994-12-30 00:00:00,1995-01-14 00:00:00,16,24.51636486421857
1995-01-16 00:00:00,1995-01-24 00:00:00,9,21.615339703599215
1995-01-26 00:00:00,1995-01-26 00:00:00,1,0.0293922561199828
1995-01-28 00:00:00,1995-02-01 00:00:00,5,10.667894176939635
1995-02-03 00:00:00,1995-03-14 00:00:00,40,270.14573682981586
1995-03-16 00:00:00,1995-03-21 00:00:00,6,5.676749912419597
1995-03-25 00:00:00,1995-03-31 00:00:00,7,34.328477830499295
1995-04-02 00:00:00,1995-04-07 00:00:00,6,8.343547809219574
1995-04-10 00:00:00,1995-04-10 00:00:00,1,0.0157949964999893
1995-04-13 00:00:00,1995-05-05 00:00:00,23,33.80138397053791
1995-05-07 00:00:00,1995-05-26 00:00:00,20,23.286167361498077
1995-05-30 00:00:00,1995-06-11 00:00:00,13,14.073938775999006
1995-06-14 00:00:00,1995-06-17 00:00:00,4,27.91338718645983
1995-06-24 00:00:00,1995-07-01 00:00:00,8,3.257784215219505
1995-07-04 00:00:00,1995-07-10 00:00:00,7,7.3228639641195254
1995-07-12 00:00:00,1995-07-12 00:00:00,1,0.0012957446999988
1995-07-15 00:00:00,1995-07-17 00:00:00,3,0.0156937031999896
1995-08-04 00:00:00,1995-08-04 00:00:00,1,0.1234781057999726
1995-08-13 00:00:00,1995-08-20 00:00:00,8,18.50839204779927
1995-08-22 00:00:00,1995-08-22 00:00:00,1,0.0128432654999935
1995-08-25 00:00:00,1995-08-30 00:00:00,6,0.22243105475991684
1995-09-02 00:00:00,1995-09-06 00:00:00,5,24.14563641583935
1995-09-10 00:00:00,1995-09-11 00:00:00,2,0.9301975761998102
1995-09-14 00:00:00,1995-09-26 00:00:00,13,8.139588483279162
1995-09-30 00:00:00,1995-09-30 00:00:00,1,0.0296947326999872
1995-10-02 00:00:00,1995-10-05 00:00:00,4,4.0886174529396655
1995-10-08 00:00:00,1995-10-10 00:00:00,3,29.01707632305967
1995-10-12 00:00:00,1995-10-13 00:00:00,2,0.0536065649999821
1995-10-15 00:00:00,1995-10-20 00:00:00,6,0.1061052721399515
1995-10-22 00:00:00,1995-10-29 00:00:00,8,23.519825995139236
1995-11-01 00:00:00,1995-11-24 00:00:00,24,186.39760502827755
1995-11-30 00:00:00,1995-12-04 00:00:00,5,8.69982215123969
1995-12-06 00:00:00,1995-12-07 00:00:00,2,13.084734435399794
1995-12-09 00:00:00,1995-12-09 00:00:00,1,0.004110743799997
1995-12-11 00:00:00,1995-12-14 00:00:00,4,46.560994551079524
1995-12-16 00:00:00,1995-12-19 00:00:00,4,18.334475316259645
1995-12-22 00:00:00,1996-01-13 00:00:00,23,237.50971342565754
1996-01-18 00:00:00,1996-02-10 00:00:00,24,97.35316426871744
1996-02-12 00:00:00,1996-03-15 00:00:00,33,45.89386467535724
1996-03-18 00:00:00,1996-03-18 00:00:00,1,0.0842901612999765
1996-03-20 00:00:00,1996-04-01 00:00:00,13,8.375332178978983
1996-04-05 00:00:00,1996-04-06 00:00:00,2,0.00017709819999983884
1996-04-08 00:00:00,1996-04-11 00:00:00,4,0.3878032846799349
1996-04-20 00:00:00,1996-04-20 00:00:00,1,0.0002002541999998
1996-04-22 00:00:00,1996-05-11 00:00:00,20,292.4557047392773
1996-05-13 00:00:00,1996-05-24 00:00:00,12,11.52151226169931
1996-05-26 00:00:00,1996-05-29 00:00:00,4,0.2503280138999047
1996-05-31 00:00:00,1996-06-18 00:00:00,19,18.378040136578765
1996-06-20 00:00:00,1996-06-20 00:00:00,1,0.0002585688999997
1996-06-22 00:00:00,1996-06-24 00:00:00,3,0.2826009490798954
1996-06-26 00:00:00,1996-06-27 00:00:00,2,0.07462029719996009
1996-07-02 00:00:00,1996-07-02 00:00:00,1,0.1335592612999488
1996-07-04 00:00:00,1996-07-08 00:00:00,5,1.6967883083596402
1996-07-10 00:00:00,1996-07-15 00:00:00,6,0.6725808317797752
1996-07-18 00:00:00,1996-07-18 00:00:00,1,0.0476620623199968
