day1check_E,day1check_sum_E,day1check_P,day1check_sum_P,day2check_E,day2check_sum_E,day2check_P,day2check_sum_P
0.0441931598,3.3120542416000007,0.10406776339999933,4.485548197599896,0.0506082959,3.7038025032000017,0.0,0.9538136140999567
0.0441742064,3.3562474014000006,0.07552364319999934,4.589615960999895,0.049874104,3.7544107991000017,0.0,0.9538136140999567
0.0441552158,3.4004216078000007,0.0619597382999987,4.6651396041998945,0.049852663,3.804284903100002,0.0,0.9538136140999567
0.0441361942,3.4445768236000007,0.058373676199998704,4.727099342499893,0.049831187,3.8541375661000017,0.0,0.9538136140999567
0.0441171354,3.4887130178000008,0.04696340219999935,4.785473018699892,0.0490981023,3.903968753100002,0.007115667,0.9538136140999567
0.0440980456,3.532830153200001,0.029872869599998707,4.832436420899891,0.049076857200000004,3.9530668554000017,0.020626505199997414,0.9609292810999567
0.044078918599999996,3.576928198800001,0.022039459299999353,4.86230929049989,0.0490555707,4.0021437126000015,0.03412561439999806,0.9815557862999541
0.0440597606,3.621007117400001,0.018476673799999354,4.884348749799889,0.049034249700000004,4.051199283300002,0.042638478,1.0156814006999522
0.0440405716,3.665066878000001,0.017047963199997417,4.9028254235998885,0.0475922306,4.100233533000002,0.044750903399998064,1.0583198786999521
0.043311329800000006,3.709107449600001,0.02343071939999806,4.919873386799886,0.0468614388,4.147825763600002,0.03763115539999806,1.1030707820999501
0.037070891200000004,3.752418779400001,0.028102127199998914,4.943304106199884,0.0406583968,4.194687202400002,0.014350022399997825,1.1407019374999483
0.0063559438000000005,3.789489670600001,0.007085314399999715,4.9714062333998825,0.0068769228,4.235345599200001,0.0,1.155051959899946
0.0227424866,3.795845614400001,0.11958146179999966,4.978491547799882,0.026043815300000002,4.242222522000001,0.0,1.155051959899946
0.0435175708,3.818588101000001,0.17763729719999743,5.098073009599881,0.0506515988,4.268266337300002,0.0,1.155051959899946
0.043498984100000006,3.862105671800001,0.13905412949999998,5.275710306799879,0.0506299651,4.318917936100002,0.0,1.155051959899946
0.043480366900000005,3.9056046559000013,0.09480145569999805,5.414764436299879,0.0506082959,4.369547901200002,0.0,1.155051959899946
0.043461719200000005,3.949085022800001,0.07196120719999934,5.509565891999877,0.049874104,4.420156197100002,0.0,1.155051959899946
0.043443034900000004,3.9925467420000014,0.0605353765,5.581527099199876,0.049852663,4.470030301100001,0.0,1.155051959899946
0.043424320100000004,4.035989776900001,0.04840743879999806,5.642062475699876,0.0484074388,4.519882964100002,0.0,1.155051959899946
0.0434055687,4.079414097000001,0.03486676829999741,5.690469914499874,0.0483865356,4.5682904029000015,0.0035578335,1.155051959899946
0.04338678680000001,4.122819665700001,0.022760281599998707,5.725336682799871,0.04836559840000001,4.616676938500001,0.011380140799999354,1.158609793399946
0.043367968300000004,4.166206452500001,0.019195658099998705,5.74809696439987,0.0483446204,4.6650425369000015,0.01848470779999935,1.1699899341999453
0.0433491193,4.209574420800001,0.019187315099998707,5.767292622499868,0.0483236084,4.7133871573000015,0.022029880299999353,1.1884746419999448
0.042619908,4.252923540100001,0.020599622199997416,5.786479937599867,0.0468818988,4.761710765700001,0.021309954,1.2105045222999442
0.043311329800000006,4.295543448100001,0.022010675799999355,5.807079559799864,0.047571460600000004,4.808592664500001,0.014910457799999355,1.2318144762999441
